<<<<<<< HEAD
sErrorTimeIntegrated,dt,Theta,Nod,MeshSize,TimeIntegration,dC,db
0.508119117217024,2,0.5,3,1000,-uv-h-,0,0.01
0.632900536089093,2,0.5,3,5000,-uv-h-,0,0.01
0.0477289674100107,0.1,0.5,3,1000,-uv-h-,0,0.01
0.112785961265495,0.1,0.5,3,2000,-uv-h-,0,0.01
0.615356231848932,0.1,0.5,3,6000,-uvh-,0,0.01
0.102800064254654,0.1,0.5,3,2000,-uvh-,0,0.01
0.157274170637874,0.1,0.5,3,3000,-uvh-,0,0.01
0.347984241779108,0.1,0.5,3,4000,-uvh-,0,0.01
0.324623736533228,0.1,0.5,3,5000,-uvh-,0,0.01
1.32685232294446,0.1,0.5,3,9000,-uvh-,0,0.01
0.039061431531253,0.1,0.5,3,1000,-uvh-,0,0.01
0.513588736586804,0.1,0.5,3,7000,-uvh-,0,0.01
1.69008244737313,0.1,0.5,3,10000,-uvh-,0,0.01
1.07789759280583,0.1,0.5,3,8000,-uvh-,0,0.01
0.0111166740599887,0.1,0.5,3,1000000,-uvh-,0,0.01
0.0111166740599887,0.1,0.5,3,333333.3,-uvh-,0,0.01
0.0111166740599887,0.1,0.5,3,666666.7,-uvh-,0,0.01
0.0111166740599887,0.1,0.5,3,1333333.3,-uvh-,0,0.01
0.0111166740599887,0.1,0.5,3,1666666.7,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,2000000,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,2333333.3,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,2666666.7,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,1285714.3,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,3000000,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,857142.9,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,1428571.4,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,3333333.3,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,714285.7,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,428571.4,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,571428.6,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,1142857.1,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,142857.1,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,1000000,-uvh-,0,0.01,1,1e-05
0.0111166740599887,0.1,0.5,3,285714.3,-uvh-,0,0.01,1,1e-05
=======
sErrorTimeIntegrated,dt,Theta,Nod,MeshSize,TimeIntegration,dC,db,uv2hMaxIterations,uv2hTolerance
0.0282736764702867,0.1,0.5,3,333.33,-uv-h-,0,0.01,1,1e-05
0.0454764038430628,0.1,0.5,3,1000,-uv-h-,0,0.01,1,1e-05
0.0433320184996784,0.1,0.5,3,666.67,-uv-h-,0,0.01,1,1e-05
>>>>>>> 5926bf5 (WO)
