0.0046543,175.44,32.758
0.0047228,184.63,30.92
0.0047912,192.52,28.023
0.0048597,197.68,23.954
0.0049281,192.52,28.022
0.0049966,184.63,30.92
0.005065,175.45,32.762
0.0051335,137.3,32.948
0.0052019,126.1,29.215
0.0052704,96.632,23.765
0.0053388,91.775,24.152
0.0054073,67.516,30.401
0.0054757,22.833,35.162
0.0055441,-8.4511,26.23
0.0056126,-18.621,27.672
0.005681,-60.429,31.711
0.0057495,-90.278,30.157
0.0058179,-109.61,29.481
0.0058864,-127.73,31.764
0.0059548,-159.02,30.641
0.0060233,-166.97,29.328
0.0060917,-173.89,29.332
0.0061602,-173.89,29.333
0.0062286,-173.89,29.332
0.0062971,-173.89,29.333
0.0063655,-173.89,29.332
0.0064339,-166.97,29.328
0.0065024,-159.01,30.639
0.0065708,-127.73,31.764
0.0066393,-109.58,29.447
0.0067077,-90.213,30.141
0.0067762,-60.429,31.711
0.0068446,-18.621,27.672
0.0069131,-8.4511,26.23
0.0069815,22.842,35.164
0.00705,67.517,30.401
0.0071184,91.775,24.152
0.0071869,96.632,23.765
0.0072553,126.13,29.255
0.0073238,137.31,32.961
0.0073922,175.48,32.783
0.0074606,184.63,30.92
0.0075291,192.52,28.017
0.0075975,197.75,24.017
0.007666,192.52,28.017
0.0077344,184.63,30.92
0.0078029,175.49,32.787
0.0078713,137.31,32.964
0.0079398,126.14,29.268
0.0080082,96.632,23.765
0.0080767,91.775,24.152
0.0081451,67.517,30.4
0.0082136,22.85,35.165
0.008282,-8.4511,26.23
0.0083504,-18.621,27.672
0.0084189,-60.429,31.711
0.0084873,-90.084,30.114
0.0085558,-109.5,29.363
0.0086242,-127.73,31.764
0.0086927,-158.97,30.629
0.0087611,-166.97,29.328
0.0088296,-173.89,29.332
0.008898,-173.89,29.333
0.0089665,-173.89,29.332
0.0090349,-173.89,29.333
0.0091034,-173.89,29.332
0.0091718,-166.97,29.328
0.0092402,-158.96,30.627
0.0093087,-127.73,31.764
0.0093771,-109.46,29.328
0.0094456,-90.015,30.102
0.009514,-60.429,31.711
0.0095825,-18.62,27.672
0.0096509,-8.4511,26.23
0.0097194,22.859,35.167
0.0097878,67.517,30.4
0.0098563,91.775,24.152
0.0099247,96.632,23.764
0.0099932,126.17,29.307
0.010062,137.32,32.977
0.01013,175.52,32.808
0.010198,184.63,30.92
0.010267,192.53,28.011
0.010335,197.81,24.078
0.010404,192.53,28.011
0.010472,184.63,30.92
0.010541,175.53,32.811
0.010609,137.32,32.98
0.010678,126.17,29.319
0.010746,96.632,23.764
0.010815,91.775,24.152
0.010883,67.517,30.399
0.010951,22.866,35.167
0.010951,22.866,35.167
0,-8.4511,26.23
0,-8.4511,26.23
6.8446e-05,-8.4511,26.23
0.00013689,-8.4511,26.23
0.00020534,-8.4511,26.23
0.00027379,-8.4511,26.23
0.00034223,-8.4511,26.23
0.00041068,-8.4511,26.23
0.00047912,-8.4511,26.23
0.00054757,-8.4511,26.23
0,-8.4511,26.23
6.8446e-05,-8.4511,26.23
0.00013689,-8.4511,26.23
0.00020534,-8.4511,26.23
0.00027379,-8.4511,26.23
0.00034223,-8.4511,26.23
0.00041068,-8.4511,26.23
0.00047912,-8.4511,26.23
0.00054757,-8.4511,26.23
0.00061602,-8.4511,26.23
0.00068446,-8.4511,26.23
0,-8.4511,26.23
6.8446e-05,-8.4511,26.23
0.00013689,-8.4511,26.23
0.00020534,-8.4511,26.23
0.00027379,-8.4511,26.23
0.00034223,-8.4511,26.23
0.00041068,-8.4511,26.23
0.00047912,-8.4511,26.23
0.00054757,-8.4511,26.23
0.00061602,-8.4511,26.23
0.00068446,-8.4511,26.23
0.00068446,-8.4511,26.23
