0.002601,-5.1285,8.0739
0.0026694,-5.1225,8.0728
0.0027379,-5.1166,8.0717
0.0028063,-5.1106,8.0706
0.0028747,-163.44,8.5909
0.0029432,-321.66,10.25
0.0030116,-462.07,6.7258
0.0030801,-595.7,9.2427
0.0031485,-718.25,5.3678
0.003217,-827.79,8.5282
0.0032854,-906.93,8.202
0.0033539,-966.68,9.8654
0.0034223,-1006.4,8.1372
0.0034908,-1022.6,7.8885
0.0035592,-1022.5,8.0098
0.0036277,-1007.9,9.5366
0.0036961,-1007.7,9.6496
0.0037645,-965.76,10.081
0.003833,-788.66,8.7918
0.0039014,-772.39,9.3002
0.0039699,-534.61,10.032
0.0040383,-516.22,9.5386
0.0041068,-224.49,10.597
0.0041752,-204.83,10.711
0.0042437,88.09,10.706
0.0043121,107.63,10.711
0.0043806,263.2,10.113
0.004449,399.68,10.019
0.0045175,400.64,10.673
0.0045859,514.34,7.2187
0.0046543,520.52,7.791
0.0047228,521.29,7.0459
0.0047912,535.61,9.5113
0.0048597,540.95,8.8069
0.0049281,535.95,9.1444
0.0049966,521.3,7.0414
0.005065,520.52,7.791
0.0051335,514.35,7.2252
0.0052019,403.55,8.0815
0.0052704,400.06,10.366
0.0053388,263.23,10.116
0.0054073,107.63,10.711
0.0054757,88.091,10.706
0.0055441,-204.83,10.711
0.0056126,-224.48,10.602
0.005681,-515.99,10.92
0.0057495,-537.27,10.018
0.0058179,-771.18,10.718
0.0058864,-790.74,10.7
0.0059548,-966.26,10.5
0.0060233,-1005.5,10.719
0.0060917,-1005.7,10.593
0.0061602,-1025.1,10.719
0.0062286,-1025.1,10.71
0.0062971,-1025.1,10.719
0.0063655,-1025.1,10.719
0.0064339,-1025.1,10.719
0.0065024,-1005.5,10.719
0.0065708,-1005.5,10.719
0.0066393,-986.02,10.712
0.0067077,-731.53,10.183
0.0067762,-601.82,14.099
0.0068446,-305.27,8.7179
0.0068446,-305.27,8.7179
