
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=10.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 21-Feb-2017 18:37:10  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs10k000000-Aga1k000000-Ags10k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=28.51 	 I=27.8252 	 R=0.684863  |grad|=0.300008 	 	 gamma=0.00957053 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
12885     21.3047     20.5175    0.787263    0.292207  0.00925633      1
12886     21.3041     20.5168    0.787281    0.374527    0.209714      2
12887     21.3038     20.5165    0.787281    0.329322    0.015084      3
12888     21.3037     20.5164    0.787281    0.297378  0.00773874      4
12889     21.3034     20.5162    0.787285    0.321145   0.0519784      5
12890     21.3033      20.516    0.787286    0.291954  0.00973487      6
12891     21.3029     20.5157    0.787297    0.370411    0.129261      0
12892     21.3027     20.5154    0.787297    0.302649   0.0121731      1
12893     21.3026     20.5153    0.787298    0.303766   0.0137204      2
12894     21.3025     20.5152    0.787299    0.296372   0.0152708      3
12895     21.3024     20.5151      0.7873    0.303765   0.0179744      4
12896     21.3024     20.5151    0.787301    0.294262   0.0140645      5
12897     21.3023      20.515    0.787303    0.307227   0.0213222      6
12898     21.3022     20.5149    0.787303    0.291397   0.0108873      7
12899      21.302     20.5147    0.787308    0.347333   0.0615672      8
12900     21.3019     20.5146    0.787309    0.291531  0.00811066      9
12901     21.2993      20.512    0.787389    0.806956    0.979837      0
12902     21.2988     20.5115    0.787381    0.679184     0.01531      1
12903     21.2972     20.5098    0.787384    0.294459  0.00363611      2
12904     21.2971     20.5098    0.787384    0.292888  0.00434037      3
12905     21.2968     20.5094    0.787395    0.389828     0.13725      0
12906     21.2964      20.509    0.787395    0.294319  0.00948403      1
12907     21.2964      20.509    0.787397    0.306369   0.0246152      2
12908     21.2963     20.5089    0.787398    0.296821    0.012213      3
12909     21.2962     20.5088    0.787399    0.296882   0.0185021      4
12910     21.2961     20.5087      0.7874    0.301715   0.0167371      5
12911      21.296     20.5086    0.787401    0.295126   0.0152316      6
12912     21.2959     20.5085    0.787403    0.304607   0.0190207      7
12913     21.2959     20.5085    0.787403     0.29098  0.00986474      8
12914     21.2954      20.508    0.787418    0.447078    0.186105      0
12915      21.295     20.5076    0.787418    0.310284   0.0116315      1
12916     21.2949     20.5075    0.787419    0.292332  0.00607254      2
12917     21.2947     20.5073    0.787425     0.35381   0.0852655      3
12918     21.2945      20.507    0.787426    0.292819  0.00942893      4
12919     21.2943     20.5069    0.787429    0.322439   0.0446449      5
12920     21.2942     20.5068     0.78743    0.290977  0.00809726      6
12921     21.2918     20.5043    0.787506    0.817819    0.949527      7
12922     21.2911     20.5036    0.787499    0.614169   0.0148364      8
12923     21.2897     20.5022    0.787501    0.292417  0.00370909      9
12924     21.2897     20.5022    0.787502    0.293008  0.00736619     10
12925     21.2895      20.502    0.787504    0.319282   0.0324986      0
12926     21.2895     20.5019    0.787505    0.292554  0.00701861      1
12927      21.289     20.5015    0.787518    0.408248    0.156764      0
12928     21.2887     20.5011    0.787517    0.296191  0.00979774      1
12929     21.2886     20.5011    0.787518    0.296449   0.0128629      2
12930     21.2885      20.501     0.78752    0.302262   0.0169643      3
12931     21.2885     20.5009    0.787521      0.2949   0.0148976      4
12932     21.2884     20.5008    0.787522    0.305319   0.0195898      5
12933     21.2883     20.5008    0.787523    0.291074   0.0101252      6
12934     21.2879     20.5004    0.787534    0.412961    0.139153      0
12935     21.2876        20.5    0.787534    0.290989  0.00895253      1
12936     21.2871     20.4995     0.78755    0.453532    0.195487      2
12937     21.2867     20.4991     0.78755    0.320189   0.0122179      3
12938     21.2866      20.499     0.78755    0.293513   0.0060797      4
12939     21.2865     20.4989    0.787552    0.309468   0.0303893      5
12940     21.2864     20.4988    0.787553    0.304458   0.0142244      6
12941     21.2863     20.4988    0.787554    0.292896   0.0111772      7
12942     21.2862     20.4987    0.787556    0.314375   0.0278587      8
12943     21.2861     20.4986    0.787557    0.295757   0.0133398      9
12944     21.2861     20.4985    0.787558    0.301954   0.0160784     10
12945      21.286     20.4984    0.787559    0.295164   0.0152175     11
12946     21.2859     20.4983    0.787561    0.304691   0.0190296     12
12947     21.2858     20.4983    0.787561     0.29102  0.00986959     13
12948     21.2853     20.4978    0.787576    0.446489    0.184759      0
12949      21.285     20.4974    0.787576    0.309131   0.0115474      1
12950     21.2849     20.4973    0.787577     0.29222  0.00605619      2
12951     21.2846      20.497    0.787585    0.368577    0.104174      3
12952     21.2844     20.4968    0.787585    0.294282     0.00973      4
12953     21.2843     20.4967    0.787587    0.303389   0.0218989      5
12954     21.2842     20.4966    0.787587    0.294104   0.0111833      6
12955     21.2841     20.4965    0.787591    0.315397   0.0405395      7
12956      21.284     20.4964    0.787591    0.291009  0.00803633      8
12957     21.2817      20.494    0.787661    0.790771    0.875548      9
12958     21.2806      20.493    0.787656    0.512477   0.0136804     10
12959     21.2798     20.4921    0.787657    0.292836  0.00342011     11
12960     21.2796      20.492    0.787659    0.314545   0.0309947      0
12961     21.2796     20.4919     0.78766    0.298569   0.0145283      1
12962     21.2795     20.4918    0.787661      0.2984   0.0129555      2
12963     21.2794     20.4917    0.787663    0.298328   0.0189925      3
12964     21.2793     20.4917    0.787664    0.299874    0.015017      4
12965     21.2793     20.4916    0.787665    0.296701   0.0170113      5
12966     21.2792     20.4915    0.787666    0.301874   0.0166344      6
12967     21.2791     20.4914    0.787667    0.295196   0.0152151      7
12968      21.279     20.4914    0.787669    0.304733   0.0190319      8
12969      21.279     20.4913     0.78767     0.29104  0.00987095      9
12970     21.2785     20.4908    0.787684    0.446234    0.184053      0
12971     21.2781     20.4904    0.787684    0.308558   0.0115033      1
12972      21.278     20.4903    0.787685    0.292169  0.00604641      2
12973     21.2777       20.49    0.787694    0.377884    0.116347      3
12974     21.2774     20.4897    0.787694    0.294301  0.00966152      4
12975     21.2773     20.4896    0.787696    0.302923   0.0210378      5
12976     21.2772     20.4896    0.787696    0.293487   0.0108142      6
12977     21.2771     20.4894    0.787701    0.330032   0.0564055      7
12978     21.2769     20.4892    0.787701    0.291142  0.00840044      8
12979     20.9922     20.1965    0.795745      6.4288     95.5355      9
12980     20.9502     20.1551    0.795082     4.98412   0.0155441     10
12981     20.8386     20.0433    0.795297    0.872322  0.00369173     11
12982     20.8372     20.0419     0.79527    0.314645  0.00239002     12
12983     20.8369     20.0416    0.795276    0.335249  0.00427349     13
12984     20.8369     20.0416    0.795275     0.30584  0.00208382     14
12985     20.8367     20.0414    0.795276    0.316547   0.0286992      0
12986     20.8366     20.0413    0.795276    0.308376   0.0133246      1
12987     20.8365     20.0412    0.795277    0.298076   0.0119661      2
12988     20.8364     20.0411    0.795277    0.316411   0.0224637      3
12989     20.8363      20.041    0.795278      0.2955   0.0113172      4
12990     20.8361     20.0409    0.795279    0.333768   0.0357159      5
12991      20.836     20.0407    0.795279    0.295038  0.00724874      6
12992     20.8352     20.0399    0.795286    0.496387    0.232497      0
12993      20.835     20.0397    0.795286    0.427059   0.0145311      1
12994     20.8345     20.0393    0.795286    0.294738  0.00363277      2
12995      20.834     20.0387    0.795292    0.435682    0.160189      0
12996     20.8336     20.0383    0.795291    0.302352   0.0100118      1
12997     20.8335     20.0382    0.795292    0.296625  0.00929691      2
12998     20.8334     20.0381    0.795293    0.312317   0.0214663      3
12999     20.8333      20.038    0.795293    0.293694   0.0109505      4
13000     20.8331     20.0378    0.795295    0.347132   0.0506765      5
13001      20.833     20.0377    0.795295    0.293678  0.00776319      6
13002     20.8315     20.0362    0.795313    0.607716    0.439712      0
13003     20.8304     20.0351    0.795312    0.306347   0.0068705      1
13004     20.8303      20.035    0.795313    0.301581   0.0145719      0
13005     20.8302     20.0349    0.795313     0.29828   0.0161091      1
13006     20.8301     20.0348    0.795314    0.305203   0.0171585      2
13007     20.8301     20.0347    0.795315     0.29642   0.0143799      3
13008       20.83     20.0347    0.795315    0.308987   0.0200557      4
13009     20.8299     20.0346    0.795316    0.292495   0.0103527      5
13010     20.8296     20.0343     0.79532    0.381988    0.088266      6
13011     20.8294      20.034     0.79532    0.292215  0.00909183      7
13012      20.829     20.0336    0.795325     0.41464    0.123596      8
13013     20.8286     20.0333    0.795325    0.292051  0.00876181      9
13014     20.8272     20.0319    0.795347    0.640248    0.470233      0
13015     20.8261     20.0307    0.795346    0.304479  0.00734739      1
13016      20.826     20.0306    0.795347    0.299434   0.0187882      0
13017     20.8259     20.0305    0.795348     0.30088   0.0146086      1
13018     20.8258     20.0305    0.795349    0.298327   0.0172962      2
13019     20.8257     20.0304     0.79535    0.302778   0.0160954      3
13020     20.8256     20.0303     0.79535    0.296591   0.0154272      4
13021     20.8256     20.0302    0.795351    0.305696   0.0183679      5
13022     20.8255     20.0301    0.795351    0.291717   0.0095848      6
13023     20.8248     20.0294    0.795362    0.466829    0.217156      0
13024     20.8245     20.0291    0.795362    0.351445   0.0135722      1
13025     20.8243     20.0289    0.795362    0.293786  0.00530521      2
13026     20.8242     20.0288    0.795363    0.306615   0.0236096      3
13027     20.8241     20.0287    0.795364    0.296548   0.0118838      4
13028      20.824     20.0286    0.795365    0.306187    0.026023      5
13029     20.8239     20.0285    0.795366     0.29912   0.0128491      6
13030     20.8238     20.0285    0.795367    0.298952   0.0179067      7
13031     20.8238     20.0284    0.795367    0.301468   0.0153405      8
13032     20.8237     20.0283    0.795368    0.297093     0.01628      9
13033     20.8236     20.0282    0.795369    0.303893   0.0172398     10
13034     20.8235     20.0281     0.79537     0.29549   0.0145178     11
13035     20.8234     20.0281     0.79537    0.307371   0.0200518     12
13036     20.8233      20.028    0.795371    0.291746   0.0103421     13
13037     20.8231     20.0277    0.795376    0.380455    0.093725     14
13038     20.8228     20.0274    0.795376     0.29171  0.00931769     15
13039     20.8226     20.0272     0.79538    0.362567   0.0717899     16
13040     20.8224      20.027     0.79538    0.291556  0.00860764     17
13041     20.8147     20.0191    0.795529     1.35085     2.82725      0
13042     20.8091     20.0136    0.795518    0.466773    0.011044      1
13043     20.8084     20.0129     0.79552    0.299273  0.00316224      2
13044     20.8083     20.0128    0.795521    0.300955   0.0163274      0
13045     20.8083     20.0127    0.795522    0.294679   0.0150218      1
13046     20.8082     20.0127    0.795523    0.304625   0.0193806      2
13047     20.8081     20.0126    0.795523     0.29075   0.0100247      3
13048     20.8077     20.0122    0.795533    0.423347    0.155785      0
13049     20.8073     20.0118    0.795533    0.292239  0.00973658      1
13050     20.8073     20.0117    0.795534    0.308293   0.0200657      2
13051     20.8072     20.0117    0.795535    0.290851   0.0102921      3
13052     20.8069     20.0114    0.795541    0.372658   0.0932723      4
13053     20.8067     20.0112    0.795541    0.290971  0.00949389      5
13054     20.8065      20.011    0.795545    0.342991   0.0567739      6
13055     20.8064     20.0109    0.795545    0.291234  0.00814377      7
13056     20.8034     20.0078     0.79562    0.843013     1.15317      0
13057     20.8009     20.0053    0.795617    0.300704  0.00762675      1
13058     20.8008     20.0052    0.795618    0.299394   0.0152371      0
13059     20.8008     20.0051    0.795619    0.295325   0.0161039      1
13060     20.8007     20.0051     0.79562    0.302433   0.0177625      2
13061     20.8006      20.005    0.795621    0.293904     0.01442      3
13062     20.8005     20.0049    0.795622    0.305739   0.0206928      4
13063     20.8005     20.0048    0.795623    0.290806   0.0106111      5
13064     20.8002     20.0046    0.795628    0.361571   0.0800966      6
13065        20.8     20.0044    0.795628     0.29054  0.00907945      7
13066     20.7995     20.0038    0.795641    0.439927    0.205706      8
13067     20.7992     20.0035    0.795641    0.324822   0.0128566      9
13068      20.799     20.0034    0.795642    0.293536  0.00614216     10
13069      20.799     20.0033    0.795643    0.301724   0.0222653     11
13070     20.7989     20.0032    0.795644    0.293637   0.0113776     12
13071     20.7987     20.0031    0.795646    0.315022   0.0412438     13
13072     20.7986      20.003    0.795647     0.29055  0.00808028     14
13073     20.7961     20.0004    0.795714    0.827247     1.01661     15
13074     20.7959     20.0002    0.795708     0.70154   0.0158845     16
13075      20.794     19.9983     0.79571    0.299792  0.00377257     17
13076      20.794     19.9983     0.79571     0.29127  0.00193855     18
13077     20.7926     19.9969    0.795746     0.60869    0.528152      0
13078     20.7915     19.9957    0.795744    0.290593  0.00825238      1
13079     20.7912     19.9954    0.795752    0.393627    0.120252      0
13080     20.7909     19.9951    0.795753    0.290972  0.00953142      1
13081     20.7908      19.995    0.795755     0.31834   0.0345514      2
13082     20.7907     19.9949    0.795755    0.291749  0.00735812      3
13083     20.7902     19.9944    0.795769    0.434276    0.204517      0
13084     20.7898     19.9941    0.795769    0.339627   0.0127823      1
13085     20.7897     19.9939    0.795769    0.291231  0.00546496      2
13086     20.7896     19.9938    0.795771    0.315107   0.0286998      3
13087     20.7895     19.9937    0.795772    0.295822   0.0136099      4
13088     20.7894     19.9937    0.795773    0.299471   0.0146553      5
13089     20.7894     19.9936    0.795774    0.295515   0.0167185      6
13090     20.7893     19.9935    0.795775    0.301411   0.0170974      7
13091     20.7892     19.9934    0.795776    0.294128   0.0149537      8
13092     20.7891     19.9934    0.795777    0.304313    0.019675      9
13093     20.7891     19.9933    0.795778    0.290507   0.0101529     10
13094     20.7887     19.9929    0.795787    0.408161    0.139876      0
13095     20.7884     19.9926    0.795787    0.290554  0.00918103      1
13096     20.7882     19.9924    0.795793    0.362487   0.0801906      2
13097      20.788     19.9922    0.795793    0.290421  0.00907572      3
13098     20.7874     19.9916    0.795807    0.434934    0.205622      4
13099     20.7871     19.9913    0.795807    0.322746   0.0128514      5
13100      20.787     19.9912    0.795808    0.293281  0.00620645      6
13101     20.7869     19.9911    0.795809    0.300521   0.0224984      7
13102     20.7868      19.991     0.79581    0.293443   0.0115177      8
13103     20.7867     19.9909    0.795813    0.313974   0.0417518      9
13104     20.7866     19.9908    0.795813    0.290462  0.00817706     10
13105     20.7827     19.9868    0.795923     1.00647     1.60483     11
13106     20.7794     19.9835    0.795919    0.396618  0.00626885     12
13107     20.7791     19.9832     0.79592    0.290443  0.00979278      0
13108     20.7788     19.9829    0.795926    0.357205    0.088747      1
13109     20.7787     19.9827    0.795926    0.290622  0.00967615      2
13110     20.7785     19.9826     0.79593    0.347591   0.0645201      3
13111     20.7783     19.9824    0.795931    0.290944  0.00819492      4
13112     20.7754     19.9794    0.796013    0.835786     1.16041      0
13113      20.773      19.977    0.796009    0.301302  0.00759539      1
13114     20.7729     19.9769     0.79601     0.29836   0.0146858      0
13115     20.7728     19.9768    0.796011    0.295566   0.0168672      1
13116     20.7728     19.9768    0.796012    0.301029   0.0169337      2
13117     20.7727     19.9767    0.796013    0.294106   0.0151063      3
13118     20.7726     19.9766    0.796015     0.30384   0.0194421      4
13119     20.7726     19.9765    0.796015    0.290396    0.010044      5
13120     20.7721     19.9761    0.796027    0.420488    0.158726      0
13121     20.7718     19.9758    0.796027    0.292451  0.00992038      1
13122     20.7717     19.9757    0.796028     0.30049    0.015044      2
13123     20.7717     19.9756    0.796029    0.294783   0.0162005      3
13124     20.7716     19.9756     0.79603    0.302218   0.0179944      4
13125     20.7715     19.9755    0.796031     0.29352   0.0143508      5
13126     20.7714     19.9754    0.796032    0.305477   0.0209658      6
13127     20.7714     19.9753    0.796033    0.290639   0.0107284      7
13128     20.7712     19.9751    0.796038      0.3541   0.0735322      8
13129      20.771      19.975    0.796038    0.290409  0.00875369      9
13130     20.7675     19.9714    0.796127    0.826285     1.23954      0
13131     20.7654     19.9692    0.796124    0.347177  0.00664999      1
13132     20.7652     19.9691    0.796125    0.290769    0.010558      0
13133      20.765     19.9689    0.796128    0.334232   0.0502308      1
13134     20.7649     19.9688    0.796129    0.290815  0.00820912      2
13135       20.76     19.9637    0.796278     1.10304     2.05562      0
13136     20.7556     19.9593     0.79627    0.295777  0.00802975      1
13137     20.7555     19.9592    0.796272    0.303353   0.0191945      0
13138     20.7554     19.9591    0.796272    0.290364  0.00991041      1
13139      20.755     19.9587    0.796284    0.424057    0.164729      0
13140     20.7547     19.9584    0.796284     0.29436   0.0102956      1
13141     20.7546     19.9583    0.796285    0.298691   0.0118459      2
13142     20.7545     19.9582    0.796286     0.29565   0.0171723      3
13143     20.7545     19.9582    0.796288     0.30062   0.0166498      4
13144     20.7544     19.9581    0.796289     0.29424   0.0153726      5
13145     20.7543      19.958     0.79629    0.303271   0.0190109      6
13146     20.7542      19.958     0.79629    0.290327  0.00984337      7
13147     20.7537     19.9574    0.796305     0.44873    0.201396      0
13148     20.7534     19.9571    0.796305    0.323912   0.0125872      1
13149     20.7533      19.957    0.796305    0.293176  0.00605505      2
13150     20.7532     19.9569    0.796307    0.300206   0.0219495      3
13151     20.7531     19.9568    0.796308    0.292956   0.0112656      4
13152      20.753     19.9567    0.796311    0.322685   0.0515009      5
13153     20.7529     19.9565    0.796312    0.290499  0.00849545      6
13154     20.6219      19.822    0.799846     4.56851      46.991      7
13155     20.5441     19.7444    0.799698    0.577443  0.00764809      8
13156     20.5429     19.7432    0.799699    0.292226  0.00931355      0
13157     20.5428     19.7431    0.799703    0.327099   0.0519348      1
13158     20.5426     19.7429    0.799703    0.290519  0.00834674      2
13159     20.5336     19.7336    0.800003     1.41418     3.71488      3
13160     20.5303     19.7303    0.799978    0.955243   0.0145113      4
13161     20.5265     19.7265    0.799985    0.321664  0.00362781      5
13162     20.5264     19.7264    0.799984    0.316253  0.00794246      6
13163     20.5262     19.7262    0.799985    0.317304   0.0182549      7
13164     20.5261     19.7261    0.799986    0.296443  0.00951175      8
13165     20.5258     19.7258    0.799992    0.360051   0.0862002      9
13166     20.5256     19.7256    0.799993     0.29257  0.00968753     10
13167     20.5254     19.7254    0.799997    0.342216   0.0590448     11
13168     20.5253     19.7253    0.799998    0.292305  0.00847111     12
13169     20.5239     19.7238    0.800039    0.406546    0.479809      0
13170      20.523     19.7229     0.80004    0.301661   0.0299881      1
13171     20.5229     19.7228    0.800041    0.291573   0.0155015      2
13172     20.5227     19.7227    0.800044    0.317745   0.0334321      3
13173     20.5227     19.7226    0.800044    0.291736  0.00717226      4
13174     20.5222     19.7222    0.800058    0.396683    0.162497      0
13175     20.5219     19.7218    0.800058    0.297193    0.010156      1
13176     20.5218     19.7218    0.800059    0.293945     0.01094      2
13177     20.5218     19.7217    0.800061    0.304511   0.0201575      3
13178     20.5217     19.7216    0.800061    0.290583   0.0103741      4
13179     20.5214     19.7213    0.800071     0.38903    0.116486      0
13180     20.5211     19.7211    0.800071    0.291075  0.00964693      1
13181      20.521      19.721    0.800074    0.319981   0.0333269      2
13182     20.5209     19.7209    0.800074    0.292034  0.00711868      3
13183     20.5206     19.7205    0.800086    0.391242    0.142693      0
13184     20.5203     19.7202    0.800086    0.292821  0.00936653      1
13185     20.5202     19.7201    0.800088    0.306441   0.0266732      2
13186     20.5201       19.72    0.800089    0.298485   0.0129808      3
13187       20.52     19.7199     0.80009    0.295022   0.0155013      4
13188     20.5199     19.7199    0.800091    0.302109   0.0178505      5
13189     20.5199     19.7198    0.800092    0.293661   0.0144425      6
13190     20.5198     19.7197    0.800094    0.305323   0.0207787      7
13191     20.5197     19.7196    0.800095    0.290687   0.0106452      8
13192     20.5195     19.7194    0.800101    0.358983   0.0795438      9
13193     20.5193     19.7192    0.800102    0.290438  0.00908107     10
13194     20.5187     19.7186    0.800123    0.484443    0.257896     11
13195     20.5181      19.718    0.800122    0.290561  0.00865657     12
13196     20.5113      19.711    0.800354     1.31103     2.83406      0
13197     20.5061     19.7057    0.800338    0.456036   0.0110706      1
13198     20.5054     19.7051     0.80034    0.296619  0.00326139      2
13199     20.5053      19.705    0.800342    0.302266   0.0180795      0
13200     20.5053     19.7049    0.800343    0.293364    0.013966      1
13201     20.5052     19.7048    0.800344    0.305196   0.0211598      2
13202     20.5051     19.7048    0.800345    0.290779   0.0108353      3
13203     20.5049     19.7046    0.800351    0.353671   0.0729221      4
13204     20.5048     19.7044    0.800351    0.290617  0.00871768      5
13205     20.4998     19.6992    0.800516     1.13391     2.06579      0
13206     20.4953     19.6948    0.800508    0.300591  0.00806951      1
13207     20.4952     19.6947     0.80051    0.297465   0.0196243      0
13208     20.4952     19.6946     0.80051    0.291788   0.0101966      1
13209     20.4947     19.6942    0.800524    0.414462    0.174344      0
13210     20.4943     19.6938    0.800524    0.306206   0.0108965      1
13211     20.4943     19.6938    0.800525     0.29103  0.00567575      2
13212     20.4935     19.6929    0.800549    0.517496    0.316423      0
13213     20.4928     19.6923    0.800549    0.293285  0.00777562      1
13214     20.4927     19.6921    0.800552    0.314814   0.0404195      0
13215     20.4926      19.692    0.800553    0.290481  0.00793082      1
13216     20.4909     19.6903    0.800607     0.70108    0.691538      2
13217     20.4895     19.6889    0.800604    0.328534   0.0108053      3
13218     20.4894     19.6888    0.800605    0.295413  0.00548487      4
13219     20.4893     19.6887    0.800606    0.299431    0.018297      5
13220     20.4892     19.6886    0.800607    0.299438   0.0147288      6
13221     20.4892     19.6886    0.800609    0.296691   0.0174607      7
13222     20.4891     19.6885     0.80061     0.30097     0.01632      8
13223      20.489     19.6884    0.800611     0.29503   0.0156506      9
13224     20.4889     19.6883    0.800612    0.303318   0.0184973     10
13225     20.4889     19.6883    0.800613    0.290707  0.00960884     11
13226     20.4882     19.6876    0.800634    0.494634    0.270202      0
13227     20.4876      19.687    0.800634    0.290751    0.008486      1
13228     20.4769      19.676    0.800978     1.53553     4.32119      0
13229     20.4685     19.6676    0.800956    0.462753   0.0101888      1
13230      20.468      19.667    0.800959     0.35793  0.00541746      2
13231     20.4678     19.6668     0.80096    0.352959   0.0122098      3
13232     20.4676     19.6666    0.800961    0.322713   0.0132722      4
13233     20.4674     19.6665    0.800962    0.320353   0.0159985      5
13234     20.4673     19.6664    0.800963    0.302929   0.0130625      6
13235     20.4672     19.6663    0.800964    0.310331   0.0198629      7
13236     20.4671     19.6662    0.800965    0.293979   0.0102731      8
13237     20.4668     19.6659    0.800972    0.355514   0.0931001      0
13238     20.4667     19.6657    0.800973    0.289942   0.0099906      1
13239     20.4665     19.6656    0.800975    0.318837   0.0362159      2
13240     20.4664     19.6655    0.800976     0.29155   0.0075763      3
13241     20.4656     19.6646       0.801      0.5026    0.311026      0
13242     20.4649     19.6639    0.800999    0.293792  0.00792835      1
13243     20.4648     19.6638    0.801004    0.342566    0.058492      0
13244     20.4646     19.6636    0.801004    0.290945  0.00822187      1
13245       20.46     19.6589    0.801147     1.03404     1.82169      0
13246     20.4562     19.6551    0.801141    0.365868  0.00711599      1
13247     20.4559     19.6548    0.801142    0.329117   0.0138805      0
13248     20.4558     19.6546    0.801143     0.31117   0.0126168      1
13249     20.4557     19.6545    0.801144    0.315266   0.0186559      2
13250     20.4556     19.6544    0.801144    0.296463  0.00972369      3
13251     20.4552     19.6541    0.801153     0.36892     0.11507      4
13252      20.455     19.6538    0.801154    0.291219   0.0106258      5
13253     20.4549     19.6537    0.801155     0.30553   0.0186173      6
13254     20.4548     19.6537    0.801156    0.289355  0.00965582      7
13255     20.4544     19.6532    0.801168    0.421131    0.162481      0
13256      20.454     19.6529    0.801168    0.300046   0.0101551      1
13257      20.454     19.6528     0.80117    0.306412   0.0154408      2
13258     20.4539     19.6527    0.801171    0.298242    0.015904      3
13259     20.4538     19.6526    0.801172    0.305097   0.0179227      4
13260     20.4537     19.6525    0.801173    0.295351   0.0142054      5
13261     20.4536     19.6525    0.801174    0.307196   0.0208367      6
13262     20.4536     19.6524    0.801175    0.291761   0.0106859      7
13263     20.4533     19.6522    0.801181    0.358955   0.0750857      8
13264     20.4532      19.652    0.801181    0.290905  0.00882805      9
13265     20.4512     19.6499     0.80124    0.747657    0.762829      0
13266     20.4498     19.6486    0.801236    0.387423   0.0119192      1
13267     20.4495     19.6482    0.801237    0.293614  0.00409138      2
13268     20.4479     19.6466    0.801281    0.511233    0.579346      3
13269      20.447     19.6457     0.80128    0.312247  0.00905228      4
13270     20.4464     19.6451    0.801285    0.303613    0.050928      0
13271     20.4463      19.645    0.801286    0.300355   0.0255331      1
13272     20.4462     19.6449    0.801287    0.296344   0.0129571      2
13273     20.4461     19.6448    0.801289    0.304157   0.0257811      3
13274      20.446     19.6447     0.80129    0.297878   0.0128071      4
13275     20.4459     19.6446    0.801291    0.299193   0.0194015      5
13276     20.4458     19.6445    0.801292    0.292525   0.0101297      6
13277     20.4453      19.644    0.801308    0.442852    0.204996      0
13278     20.4449     19.6436    0.801308    0.344706   0.0128122      1
13279     20.4448     19.6435    0.801308    0.291982  0.00531272      2
13280     20.4447     19.6434     0.80131    0.319317    0.030716      3
13281     20.4446     19.6433    0.801311    0.299285   0.0141097      4
13282     20.4445     19.6432    0.801312    0.298063    0.012245      5
13283     20.4444     19.6431    0.801313    0.297305   0.0185583      6
13284     20.4444      19.643    0.801315    0.301887   0.0164939      7
13285     20.4443      19.643    0.801316    0.295615   0.0154256      8
13286     20.4442     19.6429    0.801317    0.304622   0.0186375      9
13287     20.4441     19.6428    0.801318     0.29123  0.00969007     10
13288     20.4435     19.6422    0.801335    0.466521    0.219541      0
13289     20.4432     19.6419    0.801334    0.354267   0.0137213      1
13290      20.443     19.6417    0.801335    0.292989   0.0051783      2
13291     20.4429     19.6416    0.801337    0.308908   0.0277037      3
13292     20.4428     19.6415    0.801337    0.300997   0.0133372      4
13293     20.4428     19.6414    0.801338    0.295046   0.0138228      5
13294     20.4427     19.6413     0.80134    0.306394   0.0200871      6
13295     20.4426     19.6413    0.801341    0.291427   0.0103486      7
13296     20.4423      19.641    0.801348    0.373163   0.0937845      8
13297     20.4421     19.6408    0.801348    0.291598  0.00952738      9
13298     20.4419     19.6406    0.801352    0.342144   0.0545498     10
13299     20.4418     19.6404    0.801353     0.29185  0.00812604     11
13300     20.4385     19.6371    0.801442     0.84728     1.15066      0
13301     20.4361     19.6346    0.801438    0.302312  0.00759385      1
13302      20.436     19.6345    0.801439    0.300527   0.0151567      0
13303     20.4359     19.6345     0.80144    0.296461   0.0160308      1
13304     20.4358     19.6344    0.801442    0.303754   0.0176595      2
13305     20.4358     19.6343    0.801443    0.294955   0.0143558      3
13306     20.4357     19.6342    0.801444    0.307332   0.0206183      4
13307     20.4356     19.6341    0.801445    0.291678   0.0105843      5
13308     20.4354     19.6339    0.801451    0.363844   0.0777193      6
13309     20.4352     19.6337    0.801451    0.291378  0.00893445      7
13310     20.4341     19.6326    0.801483    0.590836    0.411216      0
13311     20.4331     19.6316    0.801482    0.321728  0.00642525      1
13312      20.433     19.6315    0.801483    0.293245   0.0124213      0
13313     20.4329     19.6314    0.801485    0.313988   0.0265105      1
13314     20.4328     19.6313    0.801486    0.295005   0.0128914      2
13315     20.4327     19.6313    0.801487    0.305779   0.0189221      3
13316     20.4327     19.6312    0.801488    0.291459  0.00982845      4
13317     20.4321     19.6306    0.801503    0.458854     0.19526      0
13318     20.4318     19.6303    0.801502    0.321933   0.0122037      1
